0:1	Account: banhang	 Name: 0988207491	 Level: 80	 IP Address: 118.71.192.99 : 25857
21:1	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51287
21:1	Account: thoakhungz2	 Name: ThÝchÙ¡nÙ§¹pÙKo	 Level: 106	 IP Address: 171.231.162.148 : 49170
21:1	Account: thoakhungz4	 Name: ThöÙ§ôngÙTaoÙ§i	 Level: 108	 IP Address: 171.231.162.148 : 49172
21:1	Account: nonhandm	 Name: ThµnhÙC¸tÙT­ÙH·n	 Level: 81	 IP Address: 183.80.160.143 : 55880
21:1	Account: nonhannd	 Name: MécÙUyÓnÙThanh	 Level: 87	 IP Address: 183.80.160.143 : 55882
21:1	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 51290
21:1	Account: thangvl7	 Name: 7NgaMiBuffBuff	 Level: 100	 IP Address: 183.80.4.211 : 32519
21:1	Account: sangtpbrvt16	 Name: sfsfsegwe	 Level: 80	 IP Address: 113.174.82.17 : 50324
21:1	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 113	 IP Address: 171.231.162.148 : 49174
21:1	Account: thoakhungz6	 Name: CùcÙKúÙBèÙL¸o	 Level: 103	 IP Address: 171.231.162.148 : 49176
21:1	Account: thangvl8	 Name: 8ThóyYªnTû	 Level: 101	 IP Address: 183.80.4.211 : 32522
21:1	Account: huynhtrongtri14	 Name: Daccacloai	 Level: 80	 IP Address: 42.118.58.118 : 54168
21:1	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 105	 IP Address: 171.231.162.148 : 49178
21:2	Account: thangvl9	 Name: 9§écV«Biªn	 Level: 101	 IP Address: 183.80.4.211 : 32526
21:2	Account: thangvl10	 Name: 10HáaCaCa	 Level: 102	 IP Address: 183.80.4.211 : 32529
21:3	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51296
21:3	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 51297
21:5	Account: sangtpbrvt9	 Name: money10	 Level: 87	 IP Address: 113.174.82.17 : 50326
21:6	Account: tranhoangcham5	 Name: bando123	 Level: 80	 IP Address: 113.182.30.121 : 1280
21:6	Account: huynhtrongtri14	 Name: §écS¸tNgo¹iC«ng	 Level: 113	 IP Address: 42.118.58.118 : 54170
21:8	Account: huynhtrongtri14	 Name: §écS¸tNgo¹iC«ng	 Level: 113	 IP Address: 42.118.58.118 : 54172
21:8	Account: sangtpbrvt10	 Name: money111	 Level: 89	 IP Address: 113.174.82.17 : 50331
21:9	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51304
21:9	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 51306
21:10	Account: sangtpbrvt12	 Name: money3	 Level: 87	 IP Address: 113.174.82.17 : 50334
21:11	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 51311
21:11	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51313
21:13	Account: sangtpbrvt12	 Name: money3	 Level: 87	 IP Address: 113.174.82.17 : 50338
21:14	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51318
21:14	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 51320
21:18	Account: sangtpbrvt	 Name: SangTp	 Level: 121	 IP Address: 113.174.82.17 : 49751
21:18	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51325
21:18	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 51326
21:24	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 51330
21:24	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51332
21:26	Account: thoakhungz1	 Name: §ÇuÙTräcÙ9ÙChÊm	 Level: 107	 IP Address: 171.231.162.148 : 49266
21:26	Account: thoakhungz6	 Name: CùcÙKúÙBèÙL¸o	 Level: 103	 IP Address: 171.231.162.148 : 49268
21:26	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 113	 IP Address: 171.231.162.148 : 49270
21:26	Account: thoakhungz2	 Name: ThÝchÙ¡nÙ§¹pÙKo	 Level: 106	 IP Address: 171.231.162.148 : 49272
21:26	Account: thoakhungz4	 Name: ThöÙ§ôngÙTaoÙ§i	 Level: 108	 IP Address: 171.231.162.148 : 49274
21:27	Account: thoakhungzz6	 Name: KinhBáMÑ	 Level: 105	 IP Address: 171.231.162.148 : 49276
21:27	Account: sangtpbrvt	 Name: SangTp	 Level: 121	 IP Address: 113.174.82.17 : 49759
21:29	Account: phamtungdhv6	 Name: ZzYunazZ	 Level: 101	 IP Address: 42.113.95.215 : 54790
21:30	Account: sangtpbrvt5	 Name: SangTp555	 Level: 96	 IP Address: 113.174.82.17 : 49764
21:31	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 51338
21:31	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51339
21:31	Account: sangtpbrvt9	 Name: money10	 Level: 87	 IP Address: 113.174.82.17 : 49767
21:33	Account: sangtpbrvt10	 Name: money111	 Level: 89	 IP Address: 113.174.82.17 : 49770
21:34	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51344
21:34	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 51345
21:35	Account: sangtpbrvt12	 Name: money3	 Level: 87	 IP Address: 113.174.82.17 : 49776
21:36	Account: tuanlovekun5	 Name: §­êngÙM«n	 Level: 111	 IP Address: 171.241.118.130 : 47285
21:37	Account: sangtpbrvt15	 Name: money7	 Level: 86	 IP Address: 113.174.82.17 : 49779
21:38	Account: phamtungdhv6	 Name: ZzYunazZ	 Level: 101	 IP Address: 42.113.95.215 : 54860
21:38	Account: phamtungdhv6	 Name: ZzYunazZ	 Level: 101	 IP Address: 42.113.95.215 : 54865
21:42	Account: phamtungdhv6	 Name: ZzYunazZ	 Level: 102	 IP Address: 42.113.95.215 : 54897
21:43	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51349
21:43	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 51351
21:45	Account: thoakhungz2	 Name: ThÝchÙ¡nÙ§¹pÙKo	 Level: 106	 IP Address: 171.231.162.148 : 49279
21:45	Account: phamtungdhv6	 Name: ZzYunazZ	 Level: 102	 IP Address: 42.113.95.215 : 54916
21:47	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51356
21:47	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 51357
21:48	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51363
21:48	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 51364
21:49	Account: phamtungdhv6	 Name: ZzYunazZ	 Level: 102	 IP Address: 42.113.95.215 : 54955
21:51	Account: phamtungdhv6	 Name: ZzYunazZ	 Level: 102	 IP Address: 42.113.95.215 : 54964
21:51	Account: phamtungdhv6	 Name: ZzYunazZ	 Level: 102	 IP Address: 42.113.95.215 : 54967
21:51	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51372
21:51	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 51373
21:51	Account: phamtungdhv6	 Name: ZzYunazZ	 Level: 102	 IP Address: 42.113.95.215 : 54982
21:52	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51376
21:52	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 51377
21:55	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51380
21:56	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 51382
21:58	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51390
21:58	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 51391
22:0	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 51395
22:0	Account: bando	 Name: HDÙMÑThiªnH¹	 Level: 119	 IP Address: 27.73.149.169 : 15377
22:0	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51397
22:2	Account: hieuham1996	 Name: TriÖuÙTöÙLong	 Level: 114	 IP Address: 27.73.149.169 : 15379
22:2	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51403
22:2	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 51405
22:3	Account: bando	 Name: HDÙMÑThiªnH¹	 Level: 119	 IP Address: 27.73.149.169 : 15381
22:7	Account: luukt53	 Name: NgoalongVD	 Level: 128	 IP Address: 123.25.218.214 : 47284
22:7	Account: lithanhda	 Name: sdgfdsg	 Level: 1	 IP Address: 42.116.69.226 : 61694
22:9	Account: luukt51	 Name: NgoaLongTN	 Level: 94	 IP Address: 123.25.218.214 : 47334
22:12	Account: luukt52	 Name: NgoalongTN	 Level: 95	 IP Address: 123.25.218.214 : 47384
22:12	Account: luukt54	 Name: NgoalongNM	 Level: 111	 IP Address: 123.25.218.214 : 47391
22:15	Account: tuanlovekun5	 Name: §­êngÙM«n	 Level: 111	 IP Address: 171.241.118.130 : 47795
22:15	Account: luukt55	 Name: NgoalongCB	 Level: 99	 IP Address: 123.25.218.214 : 47428
22:24	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 51410
22:24	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51411
22:30	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51415
22:30	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 51417
22:37	Account: tuanlovekun5	 Name: §­êngÙM«n	 Level: 111	 IP Address: 171.241.118.130 : 48169
22:51	Account: minhtrand29	 Name: Cµytien01	 Level: 83	 IP Address: 14.174.119.34 : 51422
22:52	Account: minhtrand28	 Name: caytien02	 Level: 83	 IP Address: 14.174.119.34 : 51424
23:26	Account: phamtungdhv1	 Name: ZzTungpszZ	 Level: 93	 IP Address: 42.113.95.215 : 55676
23:46	Account: phamtungdhv1	 Name: ZzTungpszZ	 Level: 93	 IP Address: 42.113.95.215 : 55826
23:47	Account: phamtungdhv2	 Name: ZzNgocCuxizZ	 Level: 92	 IP Address: 42.113.95.215 : 55831
23:47	Account: phamtungdhv3	 Name: ZzNhimXinhzZ	 Level: 96	 IP Address: 42.113.95.215 : 55846
23:48	Account: phamtungdhv4	 Name: ZzJindozZ	 Level: 92	 IP Address: 42.113.95.215 : 55856
23:48	Account: phamtungdhv5	 Name: ZzThaiSonzZ	 Level: 92	 IP Address: 42.113.95.215 : 55862
23:49	Account: phamtungdhv6	 Name: ZzYunazZ	 Level: 102	 IP Address: 42.113.95.215 : 55866
