0:19	Account: kimmalenhhai5	 Name: B­ímToNhÊtXãm	 Level: 1	 IP Address: 117.3.187.15 : 59894
22:53	Account: samsimon1	 Name: ÙHîiÙSG	 Level: 91	 IP Address: 14.230.179.226 : 61261
22:53	Account: mapdl4	 Name: ThiªnÙNhÉn	 Level: 81	 IP Address: 14.168.28.44 : 53421
22:54	Account: saluci	 Name: DepZai1	 Level: 1	 IP Address: 27.69.147.127 : 59600
22:55	Account: haivlc2	 Name: AnhEmC©yKhÕ	 Level: 1	 IP Address: 27.3.48.145 : 49805
22:57	Account: samsimon1	 Name: ÙHîiÙSG	 Level: 91	 IP Address: 14.230.179.226 : 61301
22:57	Account: vunguyen1984	 Name: Achoivui	 Level: 1	 IP Address: 27.78.207.70 : 49283
22:57	Account: ngocbich01	 Name: sfasfaf	 Level: 1	 IP Address: 14.233.101.29 : 55541
22:59	Account: kingvl2	 Name: KimLongKaKa	 Level: 83	 IP Address: 118.70.41.159 : 12737
23:1	Account: longyen010	 Name: MrÙLong	 Level: 82	 IP Address: 14.187.192.110 : 49606
23:1	Account: saluci	 Name: Depzai2	 Level: 1	 IP Address: 27.69.147.127 : 59646
23:2	Account: hahaha	 Name: oB¸nhBétLäc	 Level: 57	 IP Address: 27.64.55.102 : 63358
23:3	Account: vunguyen1988	 Name: ThienNhanKich	 Level: 80	 IP Address: 27.78.207.70 : 49286
23:4	Account: haivlc2	 Name: EmS¨nBoss	 Level: 1	 IP Address: 27.3.48.145 : 43114
23:5	Account: saluci	 Name: Depzai3	 Level: 1	 IP Address: 27.69.147.127 : 59675
23:6	Account: hahaha	 Name: B¸nhBétLäc	 Level: 1	 IP Address: 27.64.55.102 : 63376
23:7	Account: saluci0507	 Name: Depzai4	 Level: 1	 IP Address: 27.69.147.127 : 30481
23:7	Account: kingvl2	 Name: KimLongKaKa	 Level: 83	 IP Address: 118.70.41.159 : 48053
23:7	Account: nonhannm	 Name: NhËmÙDoanhÙDoanh	 Level: 84	 IP Address: 118.68.135.17 : 54996
23:8	Account: gcity02	 Name: 02ÙThiªnÙNhÉn	 Level: 92	 IP Address: 113.22.199.222 : 36384
23:8	Account: tungdaika1980	 Name: hnÙyazing	 Level: 81	 IP Address: 58.187.21.208 : 52731
23:8	Account: saluci0507	 Name: Depzai5	 Level: 1	 IP Address: 27.69.147.127 : 59697
23:8	Account: vunguyen1985	 Name: ThanhThanh	 Level: 76	 IP Address: 27.78.207.70 : 49290
23:8	Account: tumap3001	 Name: TrauBoGapNhau	 Level: 80	 IP Address: 27.75.131.29 : 27870
23:8	Account: tungdaika1980a	 Name: hnÙsarapova	 Level: 79	 IP Address: 58.187.21.208 : 21020
23:9	Account: vunguyen1985	 Name: docdocdoc	 Level: 1	 IP Address: 27.78.207.70 : 49292
23:9	Account: tungdaika1980b	 Name: hnÙraikage	 Level: 82	 IP Address: 58.187.21.208 : 49593
23:9	Account: gcity02	 Name: 02ÙThiªnÙNhÉn	 Level: 92	 IP Address: 113.22.199.222 : 10403
23:9	Account: tungdaika1980c	 Name: hnÙosaka	 Level: 81	 IP Address: 58.187.21.208 : 45901
23:10	Account: haivlc4	 Name: Ahihi§åNgèc	 Level: 1	 IP Address: 27.3.48.145 : 23743
23:10	Account: vunguyen1985	 Name: ThanhThanh	 Level: 76	 IP Address: 27.78.207.70 : 49294
23:10	Account: minhvu25091990	 Name: Kamikaze	 Level: 1	 IP Address: 27.69.147.127 : 29777
23:10	Account: gcity02	 Name: 02ÙThiªnÙNhÉn	 Level: 92	 IP Address: 113.22.199.222 : 7667
23:10	Account: huy1712	 Name: ¡nÙMµyÙV­¬ngÙGia	 Level: 88	 IP Address: 116.108.185.216 : 5306
23:11	Account: phamtungdhv1	 Name: ZzJindozZ	 Level: 83	 IP Address: 42.118.129.73 : 50277
23:11	Account: hahaha1	 Name: oThieuLam	 Level: 1	 IP Address: 27.64.55.102 : 63406
23:11	Account: haivlc4	 Name: Ahihi§åNgèc	 Level: 80	 IP Address: 27.3.48.145 : 38760
23:12	Account: phamtungdhv1	 Name: ZzJindozZ	 Level: 83	 IP Address: 42.118.129.73 : 50281
23:14	Account: sarin1990	 Name: DocDep	 Level: 70	 IP Address: 27.69.147.127 : 59736
23:14	Account: hahaha2	 Name: oNgaMy	 Level: 1	 IP Address: 27.64.55.102 : 63674
23:16	Account: sarin1990	 Name: DocXinh	 Level: 1	 IP Address: 27.69.147.127 : 59747
23:16	Account: gcity02	 Name: 02ÙThiªnÙNhÉn	 Level: 92	 IP Address: 118.68.71.60 : 6517
23:17	Account: gcity01	 Name: 01ÙThiÕuÙL©m	 Level: 86	 IP Address: 118.68.71.60 : 16397
23:17	Account: thangvl4	 Name: 5DBTGr	 Level: 73	 IP Address: 183.80.215.160 : 50918
23:18	Account: thangvl5	 Name: 5HáaCaCa	 Level: 1	 IP Address: 183.80.215.160 : 50923
23:18	Account: haivlc4	 Name: Ahihi§åNgèc	 Level: 80	 IP Address: 27.3.48.145 : 56317
23:18	Account: gcity01	 Name: 01ÙThiÕuÙL©m	 Level: 86	 IP Address: 118.68.71.60 : 1798
23:19	Account: sarin1990	 Name: DocXinh	 Level: 80	 IP Address: 27.69.147.127 : 59773
23:20	Account: vuduymanhhp	 Name: êqeqeqeqeqee	 Level: 1	 IP Address: 27.67.181.121 : 62561
23:21	Account: quocbaobp	 Name: NçiÙBuånÙKoÙTªn	 Level: 92	 IP Address: 27.64.55.102 : 63710
23:21	Account: phamtungdhv1	 Name: ZzJindozZ	 Level: 83	 IP Address: 42.118.129.73 : 49786
23:21	Account: phamtungdhv2	 Name: ZzNgocCuxiZz	 Level: 81	 IP Address: 42.118.129.73 : 49799
23:22	Account: vunguyen1985	 Name: docdocdoc	 Level: 80	 IP Address: 27.78.207.70 : 49296
23:22	Account: hieuadnew	 Name: AdminÙSHXT	 Level: 125	 IP Address: 171.232.113.243 : 55463
23:22	Account: huynhtrongtri	 Name: ÙKiÕmÙPhongÙKim	 Level: 80	 IP Address: 118.68.135.17 : 55006
23:22	Account: phamtungdhv3	 Name: ZzNhimXinhzZ	 Level: 81	 IP Address: 42.118.129.73 : 49805
23:23	Account: phamtungdhv4	 Name: ZzTungpszZ	 Level: 81	 IP Address: 42.118.129.73 : 49807
23:23	Account: gamethu	 Name: asdasdasdasd	 Level: 1	 IP Address: 171.232.113.243 : 55469
23:24	Account: vuduymanhhp	 Name: hungbathienha	 Level: 1	 IP Address: 27.67.181.121 : 26779
23:24	Account: ngocbich02	 Name: safsafdsf	 Level: 1	 IP Address: 14.233.101.29 : 55813
23:24	Account: bihulk01	 Name: 74ÙBiÙSHXT	 Level: 92	 IP Address: 42.117.84.197 : 51297
23:29	Account: bihulk02	 Name: 74ÙLinhÙSHXT	 Level: 84	 IP Address: 42.117.84.197 : 51303
23:33	Account: thangvl5	 Name: 5HáaCaCa	 Level: 80	 IP Address: 183.80.215.160 : 50974
23:34	Account: saluci0507	 Name: XinhGai1	 Level: 1	 IP Address: 27.69.147.127 : 59853
23:34	Account: ngocbich02	 Name: sdfasdf	 Level: 1	 IP Address: 14.233.101.29 : 55854
23:36	Account: thangvl6	 Name: 6§­¬ngCaCa	 Level: 1	 IP Address: 183.80.215.160 : 50998
23:37	Account: nam92hd2	 Name: lgsgskdg	 Level: 1	 IP Address: 27.66.95.53 : 1826
23:38	Account: nam92hd2	 Name: LµmTıLècKh«ngEm	 Level: 80	 IP Address: 27.66.95.53 : 1832
23:39	Account: bihulk03	 Name: 74ÙAnhÙSHXT	 Level: 82	 IP Address: 42.117.84.197 : 51311
23:39	Account: bihulk04	 Name: 74ÙBĞÙSHXT	 Level: 86	 IP Address: 42.117.84.197 : 51313
23:39	Account: sarin1990	 Name: DocXinh	 Level: 80	 IP Address: 27.69.147.127 : 30341
23:40	Account: kimhuy01	 Name: MétÙHİtÙ	 Level: 80	 IP Address: 42.117.84.197 : 51316
23:40	Account: kimhuy02	 Name: NgaoLaGiet	 Level: 80	 IP Address: 42.117.84.197 : 51318
23:40	Account: vunguyen1986	 Name: 1111111111	 Level: 1	 IP Address: 27.78.207.70 : 49300
23:40	Account: haivlc4	 Name: Sniper	 Level: 1	 IP Address: 27.3.48.145 : 56307
23:41	Account: haivlc4	 Name: Ahihi§åNgèc	 Level: 80	 IP Address: 27.3.48.145 : 5733
23:42	Account: nam92hd3	 Name: 565442	 Level: 1	 IP Address: 27.66.95.53 : 6123
23:43	Account: nam92hd3	 Name: LµmTıN­ícKh«ngE	 Level: 80	 IP Address: 27.66.95.53 : 1842
23:43	Account: haivlc2	 Name: EmS¨nBoss	 Level: 80	 IP Address: 27.3.48.145 : 49497
23:44	Account: tranvinh05	 Name: Mylove	 Level: 1	 IP Address: 14.245.139.5 : 52825
23:44	Account: bihulk04	 Name: 74ÙBĞÙSHXT	 Level: 86	 IP Address: 42.117.84.197 : 51411
23:45	Account: bihulk04	 Name: 74ÙBĞÙSHXT	 Level: 86	 IP Address: 42.117.84.197 : 51413
23:45	Account: hieuadnew	 Name: AdminÙSHXT	 Level: 125	 IP Address: 14.233.101.29 : 55911
23:45	Account: haivlc4	 Name: Ahihi§åNgèc	 Level: 80	 IP Address: 27.3.48.145 : 47277
23:46	Account: nam92hd3	 Name: 565442	 Level: 80	 IP Address: 27.66.95.53 : 6133
23:46	Account: nam92hd3	 Name: LµmTıN­ícKh«ngE	 Level: 80	 IP Address: 27.66.95.53 : 6137
23:46	Account: vunguyen1984	 Name: TieuThanh	 Level: 77	 IP Address: 27.78.207.70 : 49302
23:46	Account: thangvl1	 Name: VDBTGr	 Level: 73	 IP Address: 183.80.215.160 : 51029
23:47	Account: vunguyen1986	 Name: BoomBoom	 Level: 79	 IP Address: 27.78.207.70 : 49304
23:47	Account: nam92hd3	 Name: LµmTıN­ícKh«ngE	 Level: 80	 IP Address: 27.66.95.53 : 1860
23:48	Account: hieuadnew	 Name: AdminÙSHXT	 Level: 125	 IP Address: 14.233.101.29 : 55923
23:49	Account: hieuadnew	 Name: AdminÙSHXT	 Level: 125	 IP Address: 14.233.101.29 : 55927
23:49	Account: vunguyen1985	 Name: ThanhThanh	 Level: 76	 IP Address: 27.78.207.70 : 49306
23:50	Account: gamethu	 Name: asdasdasdasd	 Level: 80	 IP Address: 171.232.113.243 : 55525
23:50	Account: coca1	 Name: CanhSat110	 Level: 1	 IP Address: 14.246.75.89 : 28940
23:50	Account: thangvl3	 Name: DMBTGr	 Level: 76	 IP Address: 183.80.215.160 : 51046
23:50	Account: vuduymanhhp	 Name: abcdeefps	 Level: 11	 IP Address: 27.67.181.121 : 54642
23:51	Account: nam92hd3	 Name: LµmTıN­ícKh«ngE	 Level: 80	 IP Address: 27.66.95.53 : 6167
23:51	Account: thangvl4	 Name: 5DBTGr	 Level: 73	 IP Address: 183.80.215.160 : 51048
23:51	Account: hieuadnew	 Name: AdminÙSHXT	 Level: 125	 IP Address: 14.233.101.29 : 55937
23:51	Account: vunguyen1988	 Name: ThienNhanKich	 Level: 80	 IP Address: 27.78.207.70 : 49309
23:51	Account: bihulk01	 Name: 74ÙBiÙSHXT	 Level: 92	 IP Address: 42.117.84.197 : 49301
23:51	Account: nam92hd3	 Name: 565442	 Level: 80	 IP Address: 27.66.95.53 : 6169
23:51	Account: vuduymanhhp	 Name: abcdeefps	 Level: 11	 IP Address: 27.67.181.121 : 63406
23:51	Account: ngocbich01	 Name: sfasfaf	 Level: 80	 IP Address: 14.233.101.29 : 55942
23:51	Account: ngocbich01	 Name: sfasfaf	 Level: 80	 IP Address: 14.233.101.29 : 55944
23:51	Account: vuduymanhhp	 Name: êqeqeqeqeqee	 Level: 80	 IP Address: 27.67.181.121 : 13086
23:52	Account: vuduymanhhp	 Name: êqeqeqeqeqee	 Level: 80	 IP Address: 27.67.181.121 : 58976
23:53	Account: thangvl5	 Name: 5HáaCaCa	 Level: 80	 IP Address: 183.80.215.160 : 51072
23:53	Account: nam92hd3	 Name: LµmTıN­ícKh«ngE	 Level: 80	 IP Address: 27.66.95.53 : 6171
23:53	Account: bihulk001	 Name: 74ÙSHXT	 Level: 1	 IP Address: 42.117.84.197 : 49306
23:54	Account: gamethu	 Name: KhaiCheckGame	 Level: 5	 IP Address: 171.232.113.243 : 55529
23:54	Account: gamethu	 Name: KhaiCheckGame	 Level: 5	 IP Address: 171.232.113.243 : 55532
23:54	Account: thangvl7	 Name: 7NgamyTûtû	 Level: 1	 IP Address: 183.80.215.160 : 51077
23:55	Account: bihulk001	 Name: 74ÙLu©nÙSHXT	 Level: 1	 IP Address: 42.117.84.197 : 49312
23:55	Account: nam92hd3	 Name: LµmTıN­ícKh«ngE	 Level: 80	 IP Address: 27.66.95.53 : 1048
23:55	Account: haivlc2	 Name: EmS¨nBoss	 Level: 80	 IP Address: 27.3.48.145 : 5304
23:55	Account: nam92hd3	 Name: LµmTıN­ícKh«ngE	 Level: 80	 IP Address: 27.66.95.53 : 1050
23:55	Account: nam92hd	 Name: ViªmÙ§Õ	 Level: 80	 IP Address: 27.66.95.53 : 1053
23:55	Account: nam92hd	 Name: LµmTıLöaKh«ngEm	 Level: 80	 IP Address: 27.66.95.53 : 6181
23:56	Account: haivlc2	 Name: EmS¨nBoss	 Level: 80	 IP Address: 27.3.48.145 : 56312
23:57	Account: nam92hd	 Name: LµmTıLöaKh«ngEm	 Level: 80	 IP Address: 27.66.95.53 : 1060
23:57	Account: haivlc2	 Name: EmS¨nBoss	 Level: 80	 IP Address: 27.3.48.145 : 27735
23:57	Account: nam92hd1	 Name: LµmTıC«nKh«ngEm	 Level: 80	 IP Address: 27.66.95.53 : 1062
23:57	Account: bihulk002	 Name: 74ÙNh©nÙSHXT	 Level: 1	 IP Address: 42.117.84.197 : 49314
23:58	Account: nam92hd	 Name: LµmTıLöaKh«ngEm	 Level: 80	 IP Address: 27.66.95.53 : 1066
23:59	Account: vunguyen1985	 Name: ThanhThanh	 Level: 76	 IP Address: 27.78.207.70 : 49311
23:59	Account: haivlc2	 Name: EmLµSè02	 Level: 1	 IP Address: 27.3.48.145 : 26080
23:59	Account: vuduymanhhp	 Name: abcdeefps	 Level: 11	 IP Address: 27.67.181.121 : 3291
23:59	Account: gamethu	 Name: KhaiCheckGame	 Level: 5	 IP Address: 171.232.113.243 : 55537
23:59	Account: haivlc2	 Name: EmLµSè02	 Level: 80	 IP Address: 27.3.48.145 : 47257
23:59	Account: haivlc2	 Name: EmLµSè02	 Level: 80	 IP Address: 27.3.48.145 : 17015
